molecule_id,topological_polar_surface_area,rotatable_bond_count,hydrogen_bond_acceptors,hydrogen_bond_donors,aromatic_rings_count,fractioncsp3,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
511700,318.47,41,16,13,1,0.76,164,1025.33,2.59,2,FALSE
511701,338.7,43,17,14,1,0.77,171,1069.38,2.35,2,FALSE
511703,65.13,3,5,0,0,0.64,59,376.49,4.28,2,FALSE
511704,107.22,1,6,4,0,0.65,56,366.45,1.39,2,FALSE
511707,63.6,5,4,1,0,0.7,52,332.44,2.85,3,FALSE
511708,83.83,4,5,2,0,0.7,53,348.44,2.17,3,FALSE
511709,69.67,1,5,0,0,0.74,46,330.38,1.84,5,FALSE
511712,158.19,9,11,2,0,0.75,89,606.71,3.23,4,FALSE
511713,179.8,3,12,2,0,0.63,96,694.77,3.06,6,FALSE
511714,158.19,9,11,2,0,0.75,89,606.71,3.23,4,FALSE
511715,49.33,2,2,2,0,0.9,32,288.6,2.27,1,FALSE
511716,119.36,2,8,2,0,0.63,64,448.51,2.14,3,FALSE
511717,144.03,4,11,0,0,0.68,75,548.59,2.49,4,FALSE
511718,117.73,3,9,0,0,0.62,67,488.53,2.72,4,FALSE
511719,152.12,4,10,3,0,0.81,74,510.58,1.18,4,FALSE
511720,170.33,5,13,0,0,0.67,81,606.62,2.03,4,FALSE
511721,82.2,2,6,0,0,0.7,61,404.5,3.68,3,FALSE
511722,170.33,9,13,0,0,0.71,93,662.73,3.59,4,FALSE
511723,137.96,3,10,1,0,0.69,70,506.55,1.92,4,FALSE
511725,38.69,1,3,1,0,0.9,55,320.47,3.7,4,FALSE
511726,114.82,3,8,2,0,0.92,70,454.56,1.98,4,FALSE
511728,140.73,4,11,0,0,0.68,75,583.03,2.56,4,FALSE
511729,93.06,5,6,2,0,0.83,68,422.56,3.19,3,FALSE
511730,158.19,5,11,2,0,0.71,77,550.6,1.67,4,FALSE
511731,100.66,6,8,0,0,0.65,70,476.57,4.14,3,FALSE
511732,111.52,6,8,2,0,0.68,67,462.54,2.05,4,FALSE
511736,55.9,5,4,0,0,0.86,77,456.67,6.27,5,FALSE
511737,40.46,5,2,2,0,0.86,76,414.67,6.38,4,FALSE
511738,145.66,3,10,2,0,0.62,70,540.99,1.75,3,FALSE
511739,59.06,7,4,1,0,0.9,82,472.71,6.31,5,FALSE
511740,113.29,8,7,3,0,0.94,93,550.78,5.03,4,FALSE
511741,40.46,5,2,2,0,0.85,73,400.65,6.14,4,FALSE
511743,80.67,5,4,1,0,0.81,69,430.59,5.18,4,FALSE
511744,105.2,3,8,0,0,0.68,96,634.81,6.74,6,FALSE
511745,40.46,5,2,2,0,0.86,76,414.67,6.38,4,FALSE
511746,213.81,3,15,4,0,0.76,116,792.92,3.23,5,FALSE
511747,89.9,7,6,1,0,0.84,85,516.72,5.8,4,FALSE
511749,52.6,1,4,0,0,0.85,71,428.61,5.7,5,FALSE
511751,163.63,9,12,4,0,0.85,131,842.08,6.26,9,FALSE
511753,170.82,38,9,5,0,0.93,132,1109.6,11.84,0,FALSE
433432,37.3,5,2,1,0,0.72,65,370.58,5.88,3,FALSE
511761,143.42,18,8,4,0,0.83,118,704.99,5.93,3,FALSE
511762,212.65,10,14,3,4,0.26,70,609.62,1.34,5,FALSE
511769,189.59,10,14,3,4,0.26,69,593.62,2.32,5,FALSE
511792,180.3,8,10,8,0,1,98,600.79,0.93,5,TRUE
511795,254.19,12,16,7,0,0.95,122,844.99,-2.41,6,TRUE
511797,228.22,12,14,9,0,0.95,122,772.97,0.61,6,TRUE
511801,293.21,8,19,10,0,0.94,140,943.09,-0.57,9,TRUE
511802,479.2,22,32,16,0,0.96,209,1427.59,-4.03,11,TRUE
511805,139.28,4,6,4,2,0.43,70,520.59,0.85,5,FALSE
511806,213.42,6,12,6,3,0.29,55,512.45,-0.12,4,TRUE
511807,57.29,10,5,0,0,0.5,59,376.49,4.48,1,FALSE
511809,57.29,10,5,0,0,0.5,59,376.49,4.48,1,FALSE
511812,40.46,7,2,2,0,0.8,58,387.4,5.38,1,FALSE
511813,46.53,5,3,1,0,0.84,82,468.72,7.1,5,FALSE
511816,59.06,7,4,1,0,0.65,52,332.44,3.32,3,FALSE
511819,268.32,41,15,11,0,0.94,164,964.33,5.1,2,TRUE
511822,268.32,43,15,11,0,0.94,170,992.38,5.88,2,TRUE
511823,277.19,44,15,11,0,0.96,175,1021.42,5.86,2,TRUE
511825,248.09,46,14,10,0,0.98,177,1006.45,7.92,2,TRUE
511830,277.19,46,15,11,0,0.97,184,1063.51,6.89,2,TRUE
511831,277.19,45,15,11,0,0.96,181,1049.48,6.5,2,TRUE
511832,277.19,44,15,11,0,0.96,178,1035.45,6.11,2,TRUE
511834,277.19,47,15,11,0,0.97,187,1077.53,7.28,2,TRUE
511838,277.19,47,15,11,0,0.97,187,1077.53,7.28,2,TRUE
511839,90.56,4,5,2,2,0.38,59,433.51,2.73,5,FALSE
511840,277.19,45,15,11,0,0.96,178,1035.45,6.25,2,TRUE
533170,55.4,1,3,1,0,0.54,34,235.28,1.33,2,FALSE
511851,99.16,2,5,3,0,0.82,61,391.51,1.59,4,FALSE
511853,351.81,34,17,8,1,0.71,181,1188.47,0.88,2,FALSE
511855,142.63,9,8,1,1,0.66,113,736.95,3.99,3,FALSE
511856,307.76,14,12,10,2,0.43,121,891.98,0.26,3,FALSE
511857,93.06,22,6,2,0,0.94,104,568.88,8.73,1,FALSE
511859,165.74,8,8,2,1,0.66,112,797.82,2.63,2,FALSE
511864,134.91,11,9,4,0,0.73,94,592.77,4.04,3,FALSE
511865,281.98,13,12,8,2,0.53,137,961.13,0.84,4,FALSE
511866,165.74,7,8,2,1,0.64,106,769.77,2,2,FALSE
511867,75.11,31,4,2,3,0.58,117,682.05,11.84,3,FALSE
511869,6.48,0,2,0,0,0.81,88,466.8,8.02,5,FALSE
511870,26.71,0,3,1,0,0.75,85,478.77,6.66,5,FALSE
511871,218.33,10,16,5,1,0.8,133,926.28,4.81,4,FALSE
511922,78.13,1,6,1,3,0.35,44,354.36,4.01,5,FALSE
511873,26.71,0,3,1,0,0.81,89,482.8,6.99,5,FALSE
511874,26.71,0,3,1,0,0.81,89,482.8,6.99,5,FALSE
511877,45.39,2,4,1,2,0.62,95,576.87,7.16,8,FALSE
511878,58.88,1,1,2,1,0,14,267.91,1.64,1,FALSE
511881,144.37,3,9,3,2,0.28,49,396.41,-0.18,4,FALSE
511883,220.06,6,10,9,2,0.46,64,846.56,0.97,6,FALSE
511884,204.12,9,8,8,3,0.3,64,808.13,2.89,5,FALSE
511887,81.56,18,8,2,0,0.87,113,651,7.97,6,FALSE
511889,158.61,11,9,3,1,0.43,60,819.09,0.11,3,FALSE
511890,81.56,17,8,2,0,0.87,107,622.94,7.19,6,FALSE
284125,86.99,0,5,3,1,0.55,47,342.39,2.06,5,FALSE
511891,130.74,7,8,2,3,0.28,63,493.52,2.16,4,FALSE
511893,193.94,9,10,4,6,0,68,978.23,9.99,6,FALSE
511894,81.56,18,8,2,0,0.92,115,653.01,7.7,6,FALSE
511895,175.98,8,10,4,0,0.57,63,804.08,1.39,4,FALSE
511896,231.24,10,11,5,6,0,71,1022.24,9.69,6,FALSE
511898,121.13,4,6,3,1,0.59,60,438.54,4.74,3,FALSE
511901,93.03,1,6,2,2,0.56,66,477.56,3.29,8,FALSE
511903,144.27,8,8,2,0,0.74,91,600.75,4.99,4,FALSE
436943,153.36,6,8,4,3,0.12,55,472.45,4.21,4,FALSE
511905,140.08,5,8,3,1,0.52,71,527.57,1.29,5,FALSE
511906,115.47,5,7,3,2,0.48,69,495.58,2.16,5,FALSE
511911,54.37,4,3,1,0,0.71,71,424.63,5.83,4,FALSE
511912,113.01,8,6,2,1,0.64,76,500.64,2.8,3,FALSE
511913,38.69,4,3,1,0,0.79,76,440.67,6.78,6,FALSE
511915,57.53,4,3,2,0,0.75,73,426.64,5.62,4,FALSE
511916,57.53,4,3,2,0,0.75,73,426.64,5.62,4,FALSE
511919,82.06,3,6,1,0,0.48,55,432.9,3.67,4,FALSE
511921,195.27,10,12,5,0,1,104,700.86,-0.9,5,TRUE
511925,404.4,17,27,10,0,0.89,169,1233.32,-4.63,9,TRUE
511927,206.27,8,12,6,0,0.94,99,684.82,-1.78,5,TRUE
511929,384.17,16,26,9,0,0.89,168,1217.32,-3.6,9,TRUE
511930,89.35,0,5,2,1,0,25,228.21,1.58,3,FALSE
511931,283.65,15,18,8,0,1,132,907.06,-3.2,6,TRUE
511932,187.81,7,10,6,0,0.93,87,598.73,-1.76,4,FALSE
511934,40.46,1,2,2,0,1,56,385.39,4.51,4,FALSE
511936,59.06,1,4,1,1,0.59,67,503.48,6.5,4,FALSE
511937,40.46,1,2,2,0,1,56,385.39,4.51,4,FALSE
511938,20.23,1,1,1,0,1,55,448.28,5.77,4,FALSE
511939,59.06,1,4,1,1,0.67,69,584.39,7.1,4,FALSE
511940,103.75,2,6,2,5,0.31,65,509.57,4.15,8,FALSE
511942,59.06,1,4,1,1,0.59,67,503.48,6.5,4,FALSE
511944,59.06,1,4,1,1,0.67,69,584.39,7.1,4,FALSE
511946,97.61,7,7,3,0,0.93,89,603.64,5.31,4,FALSE
511948,59.06,0,4,1,1,0.67,69,584.39,7.25,4,FALSE
511952,465.31,54,28,18,0,0.99,239,1476.88,2.27,5,TRUE
511953,291.44,34,20,9,0,0.98,165,1027.29,2.81,4,TRUE
511955,38.83,7,3,0,0,0.65,53,318.46,4.88,2,FALSE
511957,169.05,17,9,4,1,0.52,82,631.06,5.14,2,FALSE
511958,280.44,38,20,8,0,0.98,177,1083.4,4.63,4,TRUE
511960,37.3,5,1,1,1,0.42,60,376.54,6.53,3,FALSE
511962,17.07,5,1,0,1,0.31,37,228.34,4.26,1,FALSE
547680,52.6,6,4,0,0,0.67,46,777.76,7.24,3,FALSE
511965,55.76,1,4,1,2,0.38,45,336.39,3.36,5,FALSE
511966,174.37,3,8,5,2,0.47,94,662.78,3.45,4,FALSE
511971,173.93,8,6,6,1,0.52,76,530.62,1.01,2,FALSE
511973,172.6,4,9,4,2,0.49,98,692.81,4.67,4,FALSE
511974,150.82,3,8,3,3,0.44,92,643.79,4.4,4,FALSE
511975,345.92,24,12,11,1,0.61,117,808.94,-2.42,1,FALSE
511976,663.6,36,25,20,0,0.77,232,1558.84,-7.92,1,FALSE
511977,153.7,8,5,5,1,0.52,75,514.62,1.31,2,FALSE
511978,161.06,3,7,5,3,0.44,93,725.68,4.67,4,FALSE
511979,165.5,4,8,5,1,0.59,83,687.57,1.65,2,FALSE
512401,124.43,8,6,3,1,0.4,60,440.49,4.49,3,FALSE
284316,52.6,4,4,0,2,0.1,40,320.34,3.25,3,FALSE
512052,147.43,7,8,3,2,0.3,50,673.13,4.7,3,FALSE
511982,64.21,28,4,0,2,0.63,103,588.93,11.14,2,FALSE
511983,22.08,0,4,0,0,0.9,32,194.28,0.37,3,FALSE
511984,294.6,34,18,3,2,0.67,144,978.15,5.35,2,FALSE
511985,64.21,27,4,0,2,0.71,98,550.88,10.42,2,FALSE
511986,64.21,27,4,0,2,0.67,99,562.89,10.58,2,FALSE
511987,64.21,28,4,0,2,0.63,103,588.93,11.14,2,FALSE
511988,115.51,17,8,4,1,0.75,82,506.68,2.97,2,TRUE
511989,64.21,28,4,0,2,0.63,103,588.93,11.14,2,FALSE
511991,122.14,9,10,2,0,0.83,90,649.62,4.15,3,TRUE
511992,61.46,1,5,1,3,0.56,84,562.76,6.62,9,FALSE
511994,122.14,9,10,2,0,0.83,90,649.62,4.15,3,TRUE
512000,170.5,20,7,2,1,0.67,116,728.98,2.89,1,FALSE
512001,153.43,19,6,2,1,0.64,113,710.96,2.93,1,FALSE
512002,142.63,11,8,1,1,0.71,120,755.01,5.16,3,FALSE
512003,47.91,5,1,3,0,0.82,49,275.44,3.77,3,FALSE
512004,93.06,18,6,2,0,0.94,98,540.83,7.66,1,FALSE
512005,94.23,16,6,1,0,0.73,74,498.06,4.76,2,FALSE
512006,158.15,4,10,2,1,0.67,124,814.1,4.74,3,FALSE
512007,446.2,44,23,19,0,0.77,192,1255.56,0.43,2,FALSE
512008,88.16,15,5,2,0,0.75,69,456.02,4.19,2,FALSE
512124,130.36,1,8,3,0,0.77,64,426.51,1.58,2,FALSE
512009,208.37,4,11,9,0,0.93,133,761.09,5.51,1,FALSE
512010,506.89,53,26,22,0,0.85,220,1405.78,0.38,2,TRUE
512011,463.52,51,24,22,0,0.85,216,1325.72,0.55,2,TRUE
512012,208.37,4,11,9,0,0.93,133,761.09,5.51,1,FALSE
512014,463.52,52,24,22,0,0.86,219,1374.19,1.51,2,TRUE
512017,75.99,15,5,2,0,0.7,83,488.71,5.86,2,FALSE
512019,506.89,54,26,22,0,0.86,223,1419.81,0.77,2,TRUE
512020,0,3,0,0,0,0.87,43,208.39,5.2,1,FALSE
512022,131.01,5,10,2,0,0.65,88,625.72,1.79,7,FALSE
512023,61.83,3,5,0,0,0.9,56,532.7,4.74,2,FALSE
512024,38.69,3,3,1,0,0.7,53,318.46,4.34,3,FALSE
512027,35.53,2,3,0,0,0.77,36,337.64,3.39,2,FALSE
512028,61.83,3,5,0,0,0.9,56,532.7,4.74,2,FALSE
512030,77.76,4,3,3,1,0.61,59,451.4,5.44,3,FALSE
512032,35.53,2,3,0,0,0.77,36,337.64,3.39,2,FALSE
512034,39.44,4,3,0,1,0.46,34,222.28,3.16,1,FALSE
512035,49.33,10,2,2,0,0.92,43,229.36,2.62,0,FALSE
512037,148.71,34,8,6,0,0.93,129,714.08,7.78,1,TRUE
512041,113.29,6,7,3,0,0.36,53,400.43,0.69,3,FALSE
512045,32.7,4,6,1,1,0.54,38,317.5,3.7,2,FALSE
512046,55.4,11,3,1,0,0.88,51,285.43,3.58,0,FALSE
512047,174.45,16,10,4,0,0.84,115,770.07,3.71,3,FALSE
512049,245.25,14,6,11,4,0.38,88,788.55,2.41,5,FALSE
512050,66.4,11,2,2,1,0.43,67,433.59,5.49,3,FALSE
512053,147.43,5,8,3,2,0.22,44,723.97,4.68,3,FALSE
512054,147.43,5,8,3,2,0.22,44,645.07,3.92,3,FALSE
512055,245.25,14,6,11,4,0.38,88,788.55,2.41,5,FALSE
512057,72.83,7,5,1,4,0.24,69,518.61,5.21,6,FALSE
512059,88.13,5,7,0,0,0.56,64,444.52,3.74,3,FALSE
512061,127.2,2,8,2,0,0.76,111,682.94,7.05,4,FALSE
512062,147.43,2,9,3,0,0.81,114,700.95,6.25,4,FALSE
512063,138.2,2,8,3,0,0.71,111,682.94,6.81,3,FALSE
512064,40.54,3,2,1,1,0.54,68,419.61,5.61,4,FALSE
512071,142.5,3,10,1,0,0.65,70,540.99,2.04,3,FALSE
512073,145.66,3,10,2,0,0.67,66,480.51,1.89,3,FALSE
512074,60.77,3,3,2,1,0.54,69,435.61,5.32,4,FALSE
512076,80.92,4,4,4,0,0.86,78,446.67,4.61,4,FALSE
512077,56.33,2,2,2,2,0.48,69,444.62,6.05,5,FALSE
512078,136.43,3,9,2,0,0.67,65,464.51,1.4,3,FALSE
512082,118.22,9,6,5,0,0.83,83,492.7,3.54,3,FALSE
512083,57.53,7,2,2,1,0.59,68,410.6,7.16,3,FALSE
512085,13.14,12,1,0,1,0.62,56,302.5,7.25,1,FALSE
235150,66.76,0,4,2,0,0.65,54,334.46,3.44,2,FALSE
512088,12.36,2,2,0,0,0.81,43,263.45,4.89,2,FALSE
512089,0,5,0,0,0,0.6,74,404.68,9.29,3,FALSE
512094,52.6,7,4,0,0,0.85,70,416.6,5.49,4,FALSE
512095,127.2,8,7,2,0,0.88,96,590.8,5.97,4,FALSE
512096,93.06,5,6,2,0,0.81,86,528.73,5.86,5,FALSE
512098,60.69,6,3,3,0,0.93,82,446.72,6.11,4,FALSE
237505,105.2,2,8,0,1,0.64,72,500.59,3.83,4,FALSE
512104,106.89,6,6,2,0,0.86,81,532.72,2.13,4,FALSE
512125,105.59,3,6,2,0,0.82,63,410.51,2.99,3,FALSE
512105,25.36,2,3,0,2,0.57,69,440.63,6.41,7,FALSE
512106,74.6,5,3,2,0,0.6,76,466.66,6.59,3,FALSE
512107,69.67,6,5,0,0,0.61,84,522.73,7.24,3,FALSE
512108,37.3,6,2,1,0,0.82,74,412.66,6.73,4,FALSE
512109,41.57,5,4,1,0,0.79,89,508.79,6.54,5,FALSE
512110,106.89,7,6,2,0,0.86,81,532.72,2.13,4,FALSE
512111,69.67,6,5,0,0,0.61,84,522.73,7.24,3,FALSE
512112,45.59,2,4,1,2,0.57,70,456.63,5.38,7,FALSE
512114,74.6,5,3,2,0,0.6,76,466.66,6.59,3,FALSE
512116,110.13,7,7,2,0,0.67,88,556.74,5.41,3,FALSE
512117,102.68,3,6,4,0,1,88,508.74,4.35,5,FALSE
512118,97.74,4,5,1,0,0.67,62,416.51,3.89,3,FALSE
512119,215.83,11,12,8,0,0.88,120,766.97,2.8,6,TRUE
512120,102.68,3,6,4,0,1,88,508.74,4.35,5,FALSE
512121,59.06,2,4,1,0,0.68,60,362.51,4.49,2,FALSE
512122,76.13,2,5,1,0,0.71,58,364.48,3.5,2,FALSE
512123,107.22,0,6,4,0,0.75,58,368.47,1.61,2,FALSE
512128,111.52,5,8,2,0,0.84,75,470.6,3.07,2,FALSE
512130,82.06,2,6,1,0,0.64,58,390.48,3,3,FALSE
512133,138.57,4,10,1,1,0.52,65,490.51,2.73,3,FALSE
512134,102.29,3,7,2,0,0.74,66,424.53,2.83,2,FALSE
512136,167.42,4,12,2,0,0.6,67,522.5,0.35,4,FALSE
512148,76.74,0,5,1,1,0.7,68,440.58,4.68,5,FALSE
512152,76.74,0,5,1,1,0.63,66,438.56,4.46,5,FALSE
512153,192.44,9,11,6,1,0.57,65,498.48,-0.47,3,TRUE
512156,93.06,2,6,2,1,0.39,33,266.25,0.66,2,FALSE
512157,86.63,2,4,3,1,0.52,71,463.62,3.91,4,FALSE
512158,115.06,8,5,4,0,0.58,53,352.43,1.9,1,FALSE
512160,145.43,2,7,2,1,0.6,81,581.67,0.6,5,FALSE
512162,192.44,9,11,6,1,0.57,65,498.48,-0.47,3,TRUE
512163,90.29,0,5,3,0,0.75,55,350.46,1.9,3,FALSE
512166,51.21,4,3,0,0,0.5,20,162.21,0.52,0,FALSE
512167,40.46,5,2,2,0,0.86,79,428.7,6.92,4,FALSE
512168,121.91,10,6,4,3,0.44,95,653.82,7.32,6,FALSE
512173,6.48,8,2,0,0,0.88,93,482.84,8.06,4,FALSE
512174,116.2,13,8,1,0,0.52,67,462.54,3.29,1,FALSE
512175,218.74,11,14,6,0,0.88,119,780.95,2.74,6,TRUE
512176,237.34,13,15,1,2,0.64,104,880.94,-3.72,6,FALSE
512178,40.46,5,2,2,0,0.86,79,428.7,6.92,4,FALSE
512179,122.27,14,9,0,0,0.52,72,504.58,3.86,1,FALSE
512181,105.2,8,8,0,0,0.77,70,476.57,3.71,4,FALSE
512184,159.57,4,11,1,0,0.78,124,785.03,7.39,4,FALSE
512185,20.23,4,1,1,0,0.6,53,288.47,5.73,1,FALSE
20952,80.67,3,5,1,1,0.55,49,344.41,3.51,3,FALSE
512186,151.73,5,11,1,0,0.69,80,564.63,2.72,3,FALSE
512188,151.73,4,11,1,0,0.61,75,583.03,2.32,3,FALSE
512191,57.53,5,3,2,0,0.82,75,428.66,5.56,4,FALSE
512193,57.53,5,3,2,0,0.82,72,414.63,5.32,4,FALSE
512195,206.35,3,13,5,0,0.69,75,556.56,-1.19,3,FALSE
512196,44.76,4,4,0,0,0.88,69,404.59,5.36,4,FALSE
512197,66.76,6,4,2,0,0.9,84,474.73,6.15,4,FALSE
512198,60.69,4,3,3,0,0.85,74,416.65,5.25,4,FALSE
512199,40.46,5,2,2,0,0.93,78,416.69,6.61,4,FALSE
512200,40.46,5,2,2,0,0.79,74,412.66,6.45,4,FALSE
512202,60.69,4,3,3,0,0.86,80,444.7,5.74,4,FALSE
512203,97.99,4,5,4,0,0.9,80,474.68,3.58,5,FALSE
512204,9.23,4,1,0,0,0.93,81,426.73,8.29,6,FALSE
512207,158.44,7,10,5,0,0.97,110,678.9,3.86,7,TRUE
512210,152.86,8,9,1,1,0.64,144,929.25,11.04,8,FALSE
512211,162.98,9,9,5,0,0.9,116,706.96,5.77,5,TRUE
512213,176.51,18,13,3,0,0.83,93,618.72,2.07,2,TRUE
547678,62.83,2,4,2,2,0.27,27,208.21,1.95,2,FALSE
512214,96.22,25,6,3,0,0.63,149,867.31,14.27,3,FALSE
512215,176.51,19,13,3,0,0.84,96,632.74,2.46,2,TRUE
512216,46.53,5,3,1,0,0.77,61,348.53,5.19,2,FALSE
512219,116.45,8,7,4,0,0.82,78,480.64,2.9,3,TRUE
512220,111.66,2,8,1,0,0.63,64,448.51,2.54,3,FALSE
512222,184.98,2,18,1,0,0.92,165,1141.79,6.58,17,FALSE
512225,111.66,2,8,1,0,0.63,64,448.51,2.54,3,FALSE
512226,181.82,0,18,0,0,0.9,157,1077.27,6.14,17,FALSE
512227,172.59,0,17,0,0,0.89,149,1021.21,5.98,16,FALSE
512231,199.18,9,6,8,4,0.09,58,460.5,1.26,4,FALSE
512234,74.32,1,6,2,1,0.32,41,381.48,2.58,6,FALSE
512235,77.48,0,5,3,1,0.44,41,418.32,2.27,6,FALSE
512237,199.18,6,6,8,5,0.18,56,774.07,4.35,6,FALSE
512240,181.25,23,9,6,0,0.83,122,740.05,5.64,5,FALSE
512242,77.92,1,4,1,0,0.72,86,524.75,5.37,4,FALSE
512243,181.25,21,9,6,0,0.76,114,709.98,5.13,5,FALSE
512245,117,18,5,4,1,0.79,88,515.77,5.33,3,FALSE
512250,4.93,1,1,0,2,0,30,219.29,4.34,3,FALSE
512251,81.56,17,8,2,0,0.92,112,638.99,7.31,6,FALSE
512252,236.87,10,16,4,0,0.86,126,893.03,0.34,7,TRUE
512253,37.3,4,2,1,0,0.38,22,140.18,1.07,0,FALSE
512257,197.65,16,10,7,1,0.45,62,595.49,1.05,1,FALSE
512258,104.06,12,5,3,0,0.6,56,366.45,3.25,1,FALSE
512262,17.07,1,1,0,0,0.65,49,284.44,5.1,3,FALSE
512265,146.41,7,10,1,1,0.58,79,570.64,3.82,4,FALSE
512267,132.5,3,9,2,1,0.74,70,502.56,2.48,6,FALSE
512269,109.11,3,8,0,1,0.67,74,524.61,4.58,6,FALSE
512271,168.03,8,12,2,1,0.78,98,674.78,4.25,6,FALSE
512273,168.03,7,12,2,1,0.77,95,660.76,3.86,6,FALSE
512275,129.34,4,9,1,1,0.66,74,528.6,3.7,5,FALSE
512276,129.34,4,9,1,1,0.66,74,528.6,3.7,5,FALSE
512277,143.26,6,11,1,1,0.78,85,602.68,3.53,8,FALSE
512279,209.51,6,13,6,0,0.56,95,664.75,1.37,2,TRUE
512281,209.51,6,13,6,0,0.56,95,664.75,1.37,2,TRUE
512284,111.52,11,8,2,0,0.87,88,538.72,4.57,3,FALSE
512286,52.6,4,4,0,0,0.46,29,210.23,1.06,0,FALSE
512287,77.76,9,3,3,0,0.44,42,436.14,3.49,0,FALSE
512288,97.61,7,7,3,0,0.93,89,603.64,5.31,4,FALSE
512289,395.5,17,26,12,0,0.91,170,1177.29,-2.5,9,TRUE
512291,192.44,10,11,6,1,0.48,71,548.54,-0.3,4,TRUE
512292,99.38,3,6,4,1,0.76,69,434.57,3.36,4,TRUE
512296,236.81,5,14,8,3,0.3,59,522.42,-0.26,4,TRUE
512297,231.63,7,16,3,1,0.71,95,720.72,1.06,6,FALSE
512300,236.81,7,14,8,4,0.2,70,610.52,1.43,5,TRUE
512302,216.58,7,13,7,4,0.2,69,594.53,1.73,5,TRUE
512303,107.61,10,4,3,1,0.5,76,496.65,3.51,2,FALSE
690117,55.76,1,4,1,0,0.69,42,278.35,2.33,3,FALSE
512307,107.61,10,4,3,1,0.5,76,496.65,3.51,2,FALSE
512308,66.38,3,6,1,2,0.56,76,518.65,5.73,7,FALSE
512311,80.67,4,5,1,0,0.82,72,444.61,4.51,4,FALSE
512312,86.99,1,5,3,0,0.89,71,432.6,3.95,5,FALSE
512316,40.46,5,2,2,0,0.93,79,428.7,6.61,5,FALSE
512317,80.67,6,4,1,0,0.59,81,508.7,7.16,3,FALSE
512319,65.74,3,5,0,1,0.79,76,470.65,6.23,5,FALSE
512320,80.92,4,4,4,0,0.93,83,462.72,5.08,4,FALSE
512321,26.71,8,3,1,0,0.88,94,498.84,7.03,4,FALSE
512322,69.56,42,3,3,0,0.94,141,706.24,14.24,0,FALSE
512324,63.6,8,4,1,0,0.5,44,280.36,2.73,0,FALSE
512325,54.37,5,2,1,0,0.79,76,440.67,7.36,4,FALSE
512329,90.15,4,5,4,0,0.82,67,384.56,3.11,1,FALSE
512331,62.22,2,4,2,0,0.7,56,336.47,4.41,2,FALSE
512332,167.66,3,10,4,4,0.13,64,566.52,4.36,6,FALSE
512333,100.9,1,6,2,0,0.63,47,346.38,0.85,4,FALSE
512334,90.29,2,4,3,0,0.75,57,352.47,3.2,2,FALSE
512335,93.06,1,6,2,0,0.73,62,394.51,3.21,2,FALSE
305440,142.11,3,7,5,0,0.71,44,383.23,-0.51,2,FALSE
512346,84.24,5,6,1,2,0.5,71,493.6,3.85,5,FALSE
512349,133.27,3,9,1,0,0.73,86,584.71,4.05,5,FALSE
512350,156.91,10,9,6,1,0.54,67,466.53,1.63,2,TRUE
512351,90.15,14,5,4,2,0.6,81,486.69,6.53,2,FALSE
512356,165.89,8,9,3,1,0.3,49,434.35,0.98,3,FALSE
512359,95.86,4,5,3,2,0.39,61,435.52,4,4,FALSE
512360,95.86,4,5,3,2,0.39,61,435.52,4,4,FALSE
512361,47.92,5,4,1,0,0.78,73,430.63,5.63,4,FALSE
512362,85.22,5,6,2,2,0.29,51,475.75,6.69,2,FALSE
512363,90.15,14,5,4,2,0.6,81,486.69,6.53,2,FALSE
512364,101.15,13,5,5,2,0.6,81,486.69,6.25,2,FALSE
512365,74.43,6,3,2,2,0.41,66,447.58,4.79,4,FALSE
512366,141.3,7,6,4,6,0.24,92,692.82,2.74,8,FALSE
512367,104.06,3,6,3,2,0.22,40,328.32,1.81,3,FALSE
235160,106.97,2,7,1,2,0.27,47,394.38,2.27,4,FALSE
512370,40.46,9,2,2,0,0.63,42,327.26,3.38,0,FALSE
512371,177.89,14,9,6,1,0.41,88,612.72,4.13,2,TRUE
512373,40.46,9,2,2,0,0.63,42,327.26,3.38,0,FALSE
512379,40.46,23,2,2,0,0.74,85,456.76,8.14,0,FALSE
512382,220.18,3,9,8,1,0.48,63,479.49,-2.66,2,FALSE
512384,240.41,3,10,9,1,0.48,64,495.49,-3.69,2,FALSE
235161,345.55,13,17,12,0,0.75,167,1069.34,3.77,2,FALSE
512386,471.29,26,20,14,1,0.62,200,1383.61,-2.24,3,FALSE
512388,145.91,5,9,5,0,0.8,76,486.6,1.2,2,FALSE
512390,74.85,16,3,2,3,0.45,75,485.67,6.79,3,FALSE
512391,220.65,6,13,6,0,0.75,95,642.74,-0.34,2,FALSE
512392,42.99,0,4,1,3,0.25,27,247.69,2.94,4,FALSE
512393,218.88,6,14,5,0,0.77,100,684.78,0.39,4,FALSE
512396,132.5,5,9,2,1,0.66,81,568.66,4.19,6,FALSE
512398,211.4,7,15,2,1,0.71,94,704.72,1.95,6,FALSE
512403,124.29,2,7,4,1,0.69,69,529.46,4.25,4,FALSE
512404,98.82,4,4,2,1,0.6,67,454.57,1.24,4,FALSE
512408,39.44,2,3,0,1,0.82,70,412.61,6.69,5,FALSE
512412,80.67,6,5,1,0,0.77,79,484.68,5.31,4,FALSE
512413,80.67,8,5,1,0,0.84,84,500.72,5.93,4,FALSE
512414,107.22,0,6,4,1,0.61,50,338.4,2.26,2,FALSE
